order_id,order_date,order_year,order_month,customer_id,channel,state,order_amount
267,2024-09-29,2024,9,C673.0,online,IL,402.1
274,2024-09-29,2024,9,C1873.,online,NY,532.51
292,2024-09-29,2024,9,C1870.,online,CA,610.48
302,2024-09-29,2024,9,C3951.,online,TX,527.32
305,2024-09-29,2024,9,C3252.,store,AZ,412.86
309,2024-09-29,2024,9,C1845.,phone,TX,386.89
311,2024-09-29,2024,9,C803.0,online,OR,357.98
313,2024-09-29,2024,9,C520.0,store,WA,443.78
317,2024-09-29,2024,9,C504.0,online,TX,145.44
321,2024-09-29,2024,9,C4260.,phone,OR,159.31
327,2024-09-29,2024,9,C3154.,store,WA,101.13
329,2024-09-29,2024,9,C3216.,phone,WA,426.29
359,2024-09-29,2024,9,C3145.,store,TX,582.34
372,2024-09-29,2024,9,C2480.,online,WA,399.11
376,2024-09-29,2024,9,C1842.,online,WA,523.34
378,2024-09-29,2024,9,C867.0,phone,OR,539.48
393,2024-09-29,2024,9,C4639.,phone,FL,704.46
417,2024-09-29,2024,9,C2262.,store,OR,161.67
444,2024-09-29,2024,9,C2245.,store,AZ,486.2
508,2024-09-29,2024,9,C1440.,store,CA,218.73
515,2024-09-29,2024,9,C1183.,phone,IL,296.84
531,2024-09-29,2024,9,C1376.,online,AZ,572.06
541,2024-09-29,2024,9,C685.0,phone,FL,448.15
576,2024-09-29,2024,9,C1895.,store,CA,514.8
588,2024-09-29,2024,9,C1625.,online,IL,329.48
593,2024-09-29,2024,9,C4432.,online,AZ,285.23
604,2024-09-29,2024,9,C2760.,online,OR,291.89
648,2024-09-29,2024,9,C4111.,phone,CA,418.31
656,2024-09-29,2024,9,C2272.,phone,NY,635.68
672,2024-09-29,2024,9,C4520.,phone,NY,490.81
694,2024-09-29,2024,9,C2447.,store,AZ,209.71
696,2024-09-29,2024,9,C201.0,online,IL,441.57
701,2024-09-29,2024,9,C4417.,online,FL,474.93
712,2024-09-29,2024,9,C2318.,phone,OR,456.79
721,2024-09-29,2024,9,C4599.,store,IL,133.62
728,2024-09-29,2024,9,C3390.,store,CA,427.01
759,2024-09-29,2024,9,C1798.,online,AZ,215.58
767,2024-09-29,2024,9,C3093.,store,AZ,331.7
779,2024-09-29,2024,9,C1739.,online,TX,389.91
789,2024-09-29,2024,9,C3657.,phone,NY,323.25
802,2024-09-29,2024,9,C3920.,store,NY,321.46
863,2024-09-29,2024,9,C1052.,phone,AZ,379.58
864,2024-09-29,2024,9,C293.0,phone,NY,354.04
889,2024-09-29,2024,9,C1361.,phone,WA,578.9
946,2024-09-29,2024,9,C2255.,phone,NY,246.23
960,2024-09-29,2024,9,C1030.,phone,CA,402.33
994,2024-09-29,2024,9,C1367.,online,IL,615.94
1037,2024-09-29,2024,9,C4025.,online,OR,520.47
1038,2024-09-29,2024,9,C4266.,phone,NY,786.04
1073,2024-09-29,2024,9,C4855.,online,NY,190.08
1086,2024-09-29,2024,9,C3276.,online,IL,467.63
1106,2024-09-29,2024,9,C4629.,store,AZ,599.43
1117,2024-09-29,2024,9,C2763.,store,OR,281.45
1138,2024-09-29,2024,9,C2766.,store,TX,328.78
1160,2024-09-29,2024,9,C4860.,phone,IL,169.46
1175,2024-09-29,2024,9,C115.0,online,AZ,136.8
1178,2024-09-29,2024,9,C409.0,phone,WA,497.55
1186,2024-09-29,2024,9,C3490.,phone,NY,190.88
1194,2024-09-29,2024,9,C4827.,phone,OR,684.72
1229,2024-09-29,2024,9,C4935.,phone,FL,389.09
1231,2024-09-29,2024,9,C3563.,online,WA,465.75
1248,2024-09-29,2024,9,C1459.,phone,NY,234.92
1257,2024-09-29,2024,9,C1354.,online,NY,343.72
1269,2024-09-29,2024,9,C3727.,phone,WA,906.66
1286,2024-09-29,2024,9,C4261.,store,AZ,264.88
1310,2024-09-29,2024,9,C1169.,store,NY,403.36
1346,2024-09-29,2024,9,C3255.,store,FL,528.43
1350,2024-09-29,2024,9,C501.0,store,IL,274.13
1371,2024-09-29,2024,9,C3506.,phone,WA,250.53
1378,2024-09-29,2024,9,C2883.,store,OR,188.98
1394,2024-09-29,2024,9,C4815.,online,CA,289.25
1401,2024-09-29,2024,9,C3846.,phone,IL,410.86
1410,2024-09-29,2024,9,C2290.,store,WA,280.45
1463,2024-09-29,2024,9,C179.0,online,WA,432.04
1476,2024-09-29,2024,9,C776.0,store,IL,212.25
1490,2024-09-29,2024,9,C2606.,online,FL,364.37
1500,2024-09-29,2024,9,C1328.,phone,WA,829.88
1503,2024-09-29,2024,9,C2028.,online,TX,391.35
1511,2024-09-29,2024,9,C3873.,online,OR,329.54
1513,2024-09-29,2024,9,C3989.,store,FL,290.96
1587,2024-09-29,2024,9,C818.0,online,TX,425.57
1593,2024-09-29,2024,9,C1509.,store,TX,118.93
1596,2024-09-29,2024,9,C3792.,store,OR,167.21
1611,2024-09-29,2024,9,C3261.,phone,IL,144.74
1613,2024-09-29,2024,9,C3022.,phone,AZ,308.82
1615,2024-09-29,2024,9,C4151.,store,NY,193.06
1616,2024-09-29,2024,9,C1941.,online,AZ,237.85
1633,2024-09-29,2024,9,C599.0,phone,AZ,373.67
1641,2024-09-29,2024,9,C1849.,phone,AZ,212.56
1667,2024-09-29,2024,9,C3401.,phone,OR,527.03
1673,2024-09-29,2024,9,C4514.,store,OR,148.48
1684,2024-09-29,2024,9,C1821.,phone,TX,176.88
1685,2024-09-29,2024,9,C1780.,phone,OR,301.26
1689,2024-09-29,2024,9,C3430.,online,CA,361.84
1702,2024-09-29,2024,9,C1084.,phone,IL,670.26
1705,2024-09-29,2024,9,C347.0,store,IL,239.25
1708,2024-09-29,2024,9,C2209.,store,WA,501.57
1722,2024-09-29,2024,9,C433.0,online,FL,440.4
1739,2024-09-29,2024,9,C3850.,store,NY,751.6
1746,2024-09-29,2024,9,C3659.,online,FL,408.63
1773,2024-09-29,2024,9,C4027.,store,CA,233.16
1778,2024-09-29,2024,9,C4314.,online,OR,354.11
1814,2024-09-29,2024,9,C1358.,phone,NY,412.37
1824,2024-09-29,2024,9,C4654.,phone,IL,294.73
1825,2024-09-29,2024,9,C4984.,store,NY,318.5
1830,2024-09-29,2024,9,C4384.,store,NY,568.82
1832,2024-09-29,2024,9,C4113.,phone,WA,233.13
1846,2024-09-29,2024,9,C2933.,phone,OR,546.32
1857,2024-09-29,2024,9,C2883.,online,WA,714.64
1891,2024-09-29,2024,9,C1006.,store,IL,201.29
1896,2024-09-29,2024,9,C3027.,online,TX,252.71
1942,2024-09-29,2024,9,C1632.,phone,NY,313.52
1947,2024-09-29,2024,9,C2910.,store,TX,331.39
1968,2024-09-29,2024,9,C3242.,phone,AZ,203.69
2015,2024-09-29,2024,9,C3732.,online,FL,244.26
2027,2024-09-29,2024,9,C1692.,store,AZ,410.3
2057,2024-09-29,2024,9,C3472.,store,OR,695.27
2080,2024-09-29,2024,9,C2589.,store,AZ,274.74
2104,2024-09-29,2024,9,C2105.,online,NY,480.76
2146,2024-09-29,2024,9,C2443.,phone,FL,778.8
2163,2024-09-29,2024,9,C4986.,store,OR,377.49
2188,2024-09-29,2024,9,C4622.,phone,WA,491.45
2197,2024-09-29,2024,9,C1362.,phone,CA,327.82
2211,2024-09-29,2024,9,C3943.,online,AZ,418.41
2237,2024-09-29,2024,9,C542.0,store,NY,278.93
2247,2024-09-29,2024,9,C3904.,store,CA,574.2
2266,2024-09-29,2024,9,C3603.,online,OR,484.82
2274,2024-09-29,2024,9,C3274.,online,OR,475.76
2283,2024-09-29,2024,9,C3015.,phone,IL,270.82
2291,2024-09-29,2024,9,C4446.,store,AZ,310.4
2300,2024-09-29,2024,9,C2419.,store,IL,357.54
2302,2024-09-29,2024,9,C3416.,store,AZ,272.69
2315,2024-09-29,2024,9,C1403.,online,CA,426.58
2316,2024-09-29,2024,9,C859.0,phone,WA,323.74
2320,2024-09-29,2024,9,C3754.,phone,AZ,540.72
2322,2024-09-29,2024,9,C096.0,store,NY,325.77
2328,2024-09-29,2024,9,C1837.,online,CA,641.25
2331,2024-09-29,2024,9,C2301.,online,CA,338.76
2336,2024-09-29,2024,9,C4214.,phone,IL,325.97
2360,2024-09-29,2024,9,C1555.,online,FL,519.75
2362,2024-09-29,2024,9,C3521.,online,FL,256.61
2376,2024-09-29,2024,9,C2884.,online,OR,364.42
2377,2024-09-29,2024,9,C2589.,store,FL,421.6
2457,2024-09-29,2024,9,C497.0,phone,WA,272.25
2472,2024-09-29,2024,9,C2016.,phone,FL,172.52
2477,2024-09-29,2024,9,C4295.,store,NY,454.53
2485,2024-09-29,2024,9,C2666.,store,AZ,164.36
2519,2024-09-29,2024,9,C562.0,online,WA,242.05
2542,2024-09-29,2024,9,C2850.,phone,OR,543.59
2558,2024-09-29,2024,9,C726.0,store,WA,332.02
2568,2024-09-29,2024,9,C3184.,phone,TX,295.74
2586,2024-09-29,2024,9,C3752.,online,WA,372.65
2587,2024-09-29,2024,9,C568.0,online,NY,177.84
2601,2024-09-29,2024,9,C400.0,store,WA,548.35
2608,2024-09-29,2024,9,C2777.,online,AZ,923.41
2621,2024-09-29,2024,9,C4643.,store,AZ,536.58
2639,2024-09-29,2024,9,C4993.,store,CA,623.09
2666,2024-09-29,2024,9,C3801.,phone,NY,327.71
2684,2024-09-29,2024,9,C4440.,phone,IL,648.21
2688,2024-09-29,2024,9,C1318.,phone,NY,604.06
2784,2024-09-29,2024,9,C1313.,phone,IL,302.45
2795,2024-09-29,2024,9,C4353.,phone,WA,238.57
2813,2024-09-29,2024,9,C1598.,store,CA,327.52
2815,2024-09-29,2024,9,C3741.,phone,AZ,506.22
2861,2024-09-29,2024,9,C430.0,store,WA,92.02
2862,2024-09-29,2024,9,C643.0,phone,CA,346.58
2877,2024-09-29,2024,9,C1638.,online,CA,140.03
2895,2024-09-29,2024,9,C3707.,store,OR,474.98
2897,2024-09-29,2024,9,C1347.,store,CA,515.65
2903,2024-09-29,2024,9,C485.0,phone,WA,616.34
2911,2024-09-29,2024,9,C2755.,store,WA,243.63
2926,2024-09-29,2024,9,C3062.,store,IL,569.07
2928,2024-09-29,2024,9,C1637.,phone,CA,551.17
2987,2024-09-29,2024,9,C4976.,store,WA,278.4
2994,2024-09-29,2024,9,C723.0,phone,OR,378.72
3026,2024-09-29,2024,9,C3006.,online,OR,94.64
3034,2024-09-29,2024,9,C3721.,online,NY,162.78
3046,2024-09-29,2024,9,C601.0,phone,WA,235.98
3047,2024-09-29,2024,9,C2588.,phone,IL,105.91
3055,2024-09-29,2024,9,C1468.,phone,WA,317.04
3061,2024-09-29,2024,9,C2141.,online,CA,552.9
3117,2024-09-29,2024,9,C3618.,phone,AZ,640.89
3156,2024-09-29,2024,9,C1808.,online,WA,561.98
3171,2024-09-29,2024,9,C755.0,phone,NY,256.88
3194,2024-09-29,2024,9,C1059.,online,WA,433.94
3220,2024-09-29,2024,9,C3845.,online,WA,379.76
3279,2024-09-29,2024,9,C687.0,online,IL,269.16
3301,2024-09-29,2024,9,C700.0,store,AZ,293.27
3312,2024-09-29,2024,9,C3234.,phone,OR,237.96
3360,2024-09-29,2024,9,C3176.,store,FL,132.28
3361,2024-09-29,2024,9,C1921.,phone,IL,518.83
3381,2024-09-29,2024,9,C052.0,phone,TX,314.44
3413,2024-09-29,2024,9,C1516.,store,AZ,282.19
3486,2024-09-29,2024,9,C4456.,phone,FL,304.31
3490,2024-09-29,2024,9,C4482.,store,WA,554.21
3537,2024-09-29,2024,9,C1552.,store,FL,422.99
3539,2024-09-29,2024,9,C1531.,store,AZ,518.02
3549,2024-09-29,2024,9,C4693.,store,FL,577.67
3565,2024-09-29,2024,9,C299.0,phone,OR,438.33
3622,2024-09-29,2024,9,C2310.,online,IL,341.29
3634,2024-09-29,2024,9,C3547.,online,AZ,239.08
3635,2024-09-29,2024,9,C1748.,phone,OR,803.38
3645,2024-09-29,2024,9,C3148.,phone,OR,447.36
3663,2024-09-29,2024,9,C3846.,store,TX,433.68
3666,2024-09-29,2024,9,C4995.,store,TX,475.27
3667,2024-09-29,2024,9,C1537.,online,TX,347.78
3690,2024-09-29,2024,9,C2961.,phone,NY,192.63
3695,2024-09-29,2024,9,C2562.,phone,TX,288.99
3703,2024-09-29,2024,9,C3270.,online,NY,544.0
3717,2024-09-29,2024,9,C4527.,online,AZ,428.82
3718,2024-09-29,2024,9,C3167.,store,AZ,405.1
3722,2024-09-29,2024,9,C249.0,phone,AZ,184.47
3741,2024-09-29,2024,9,C1432.,online,IL,427.27
3742,2024-09-29,2024,9,C1263.,online,NY,617.5
3745,2024-09-29,2024,9,C2562.,phone,CA,438.86
3772,2024-09-29,2024,9,C4373.,phone,TX,522.32
3775,2024-09-29,2024,9,C4640.,store,FL,522.67
3802,2024-09-29,2024,9,C3224.,phone,NY,650.78
3818,2024-09-29,2024,9,C2480.,phone,FL,253.9
3825,2024-09-29,2024,9,C1322.,store,TX,272.3
3826,2024-09-29,2024,9,C302.0,store,AZ,211.24
3841,2024-09-29,2024,9,C4950.,store,TX,475.6
3845,2024-09-29,2024,9,C213.0,phone,NY,404.64
3848,2024-09-29,2024,9,C2396.,online,IL,416.91
3856,2024-09-29,2024,9,C3300.,phone,FL,584.76
3893,2024-09-29,2024,9,C3539.,store,OR,231.99
3895,2024-09-29,2024,9,C905.0,online,NY,877.4
3953,2024-09-29,2024,9,C249.0,phone,OR,173.59
3985,2024-09-29,2024,9,C3108.,online,TX,493.06
3990,2024-09-29,2024,9,C3489.,online,OR,272.11
4009,2024-09-29,2024,9,C1131.,phone,NY,572.4
4017,2024-09-29,2024,9,C1904.,store,TX,558.97
4025,2024-09-29,2024,9,C058.0,phone,OR,751.35
4038,2024-09-29,2024,9,C2407.,phone,IL,392.17
4041,2024-09-29,2024,9,C1985.,online,CA,386.53
4099,2024-09-29,2024,9,C1936.,phone,NY,646.08
4156,2024-09-29,2024,9,C4033.,online,IL,198.86
4182,2024-09-29,2024,9,C2390.,online,FL,216.61
4184,2024-09-29,2024,9,C1502.,online,NY,661.55
4191,2024-09-29,2024,9,C1268.,store,AZ,476.98
4241,2024-09-29,2024,9,C3473.,store,FL,331.85
4255,2024-09-29,2024,9,C2668.,phone,CA,464.55
4302,2024-09-29,2024,9,C2703.,store,AZ,326.82
4309,2024-09-29,2024,9,C2640.,phone,OR,564.59
4316,2024-09-29,2024,9,C2876.,online,NY,113.17
4318,2024-09-29,2024,9,C4916.,store,OR,73.14
4328,2024-09-29,2024,9,C1940.,phone,FL,225.75
4353,2024-09-29,2024,9,C3279.,online,WA,195.01
4359,2024-09-29,2024,9,C4848.,online,WA,621.3
4361,2024-09-29,2024,9,C975.0,phone,NY,122.06
4365,2024-09-29,2024,9,C016.0,online,FL,190.3
4369,2024-09-29,2024,9,C1749.,store,TX,771.78
4390,2024-09-29,2024,9,C1410.,phone,TX,693.77
4409,2024-09-29,2024,9,C018.0,online,NY,305.17
4412,2024-09-29,2024,9,C1098.,online,AZ,405.02
4424,2024-09-29,2024,9,C2147.,store,AZ,356.68
4469,2024-09-29,2024,9,C2043.,phone,WA,326.32
4493,2024-09-29,2024,9,C3612.,store,NY,139.54
4542,2024-09-29,2024,9,C4240.,phone,NY,797.52
4545,2024-09-29,2024,9,C1425.,online,OR,791.76
4570,2024-09-29,2024,9,C1878.,store,IL,380.66
4592,2024-09-29,2024,9,C903.0,online,WA,730.6
4612,2024-09-29,2024,9,C4233.,store,TX,514.2
4659,2024-09-29,2024,9,C827.0,online,OR,523.88
4681,2024-09-29,2024,9,C1214.,online,WA,383.14
4682,2024-09-29,2024,9,C2775.,phone,CA,245.21
4704,2024-09-29,2024,9,C4156.,phone,CA,343.33
4750,2024-09-29,2024,9,C4436.,online,OR,764.94
4793,2024-09-29,2024,9,C567.0,store,NY,619.89
4797,2024-09-29,2024,9,C876.0,online,NY,396.49
4829,2024-09-29,2024,9,C1490.,phone,CA,458.52
4840,2024-09-29,2024,9,C2599.,online,FL,393.52
4853,2024-09-29,2024,9,C421.0,online,NY,243.6
4854,2024-09-29,2024,9,C4631.,phone,AZ,470.79
4863,2024-09-29,2024,9,C4715.,online,WA,381.63
4874,2024-09-29,2024,9,C4592.,store,OR,402.15
4876,2024-09-29,2024,9,C1703.,online,FL,407.22
4885,2024-09-29,2024,9,C565.0,store,CA,152.15
4889,2024-09-29,2024,9,C3293.,store,AZ,264.11
4905,2024-09-29,2024,9,C2889.,phone,IL,599.49
4939,2024-09-29,2024,9,C2988.,store,FL,586.47
4945,2024-09-29,2024,9,C4665.,phone,OR,410.06
4946,2024-09-29,2024,9,C2495.,online,FL,558.13
4961,2024-09-29,2024,9,C4061.,store,AZ,204.22
4983,2024-09-29,2024,9,C3313.,online,OR,499.02
4984,2024-09-29,2024,9,C808.0,online,WA,277.27
4997,2024-09-29,2024,9,C2602.,phone,IL,492.04
4998,2024-09-29,2024,9,C4972.,phone,TX,635.9
7,2024-09-29,2024,9,C3771.,store,CA,481.32
16,2024-09-29,2024,9,C4167.,store,TX,340.64
40,2024-09-29,2024,9,C4343.,phone,TX,194.15
57,2024-09-29,2024,9,C4207.,store,WA,206.45
61,2024-09-29,2024,9,C3575.,store,IL,488.7
69,2024-09-29,2024,9,C2375.,online,IL,503.78
74,2024-09-29,2024,9,C3261.,online,OR,485.99
102,2024-09-29,2024,9,C985.0,store,TX,443.45
136,2024-09-29,2024,9,C529.0,store,IL,524.84
144,2024-09-29,2024,9,C3251.,phone,FL,229.8
147,2024-09-29,2024,9,C1820.,phone,TX,274.52
242,2024-09-29,2024,9,C2050.,online,NY,317.19
247,2024-09-29,2024,9,C788.0,store,WA,310.3
251,2024-09-29,2024,9,C4833.,online,AZ,548.27
268,2024-09-29,2024,9,C1047.,online,OR,607.32
279,2024-09-29,2024,9,C2946.,phone,CA,524.53
290,2024-09-29,2024,9,C1876.,phone,NY,181.72
308,2024-09-29,2024,9,C1256.,store,IL,235.69
328,2024-09-29,2024,9,C4240.,online,WA,440.5
343,2024-09-29,2024,9,C406.0,store,WA,463.64
384,2024-09-29,2024,9,C3248.,phone,WA,166.46
390,2024-09-29,2024,9,C1116.,online,WA,333.01
407,2024-09-29,2024,9,C2682.,store,CA,463.98
442,2024-09-29,2024,9,C2773.,phone,CA,284.67
456,2024-09-29,2024,9,C1916.,store,AZ,344.63
465,2024-09-29,2024,9,C2741.,phone,IL,248.95
481,2024-09-29,2024,9,C3181.,online,FL,595.36
487,2024-09-29,2024,9,C1565.,phone,OR,257.6
488,2024-09-29,2024,9,C3624.,online,OR,587.02
561,2024-09-29,2024,9,C1739.,online,TX,332.52
616,2024-09-29,2024,9,C316.0,store,AZ,315.14
639,2024-09-29,2024,9,C2713.,phone,OR,513.02
655,2024-09-29,2024,9,C2468.,store,NY,454.3
718,2024-09-29,2024,9,C1509.,online,AZ,351.86
723,2024-09-29,2024,9,C1140.,phone,FL,360.06
745,2024-09-29,2024,9,C018.0,online,OR,435.88
750,2024-09-29,2024,9,C405.0,online,IL,308.41
762,2024-09-29,2024,9,C4526.,phone,WA,465.69
764,2024-09-29,2024,9,C3585.,store,FL,444.62
777,2024-09-29,2024,9,C2472.,online,AZ,290.26
785,2024-09-29,2024,9,C3621.,phone,OR,830.4
811,2024-09-29,2024,9,C1608.,store,TX,279.0
819,2024-09-29,2024,9,C930.0,phone,FL,809.64
830,2024-09-29,2024,9,C3047.,phone,AZ,451.01
836,2024-09-29,2024,9,C1056.,store,IL,274.5
840,2024-09-29,2024,9,C1289.,phone,IL,165.11
843,2024-09-29,2024,9,C3722.,phone,NY,281.14
853,2024-09-29,2024,9,C200.0,store,CA,303.18
862,2024-09-29,2024,9,C1272.,phone,WA,356.09
871,2024-09-29,2024,9,C653.0,store,TX,227.88
903,2024-09-29,2024,9,C3224.,phone,NY,490.69
906,2024-09-29,2024,9,C1402.,phone,NY,370.79
940,2024-09-29,2024,9,C4471.,online,CA,212.9
971,2024-09-29,2024,9,C3335.,online,IL,162.45
1006,2024-09-29,2024,9,C3503.,store,IL,302.07
1007,2024-09-29,2024,9,C2897.,store,TX,419.89
1008,2024-09-29,2024,9,C366.0,phone,AZ,482.69
1011,2024-09-29,2024,9,C219.0,online,CA,516.78
1015,2024-09-29,2024,9,C2443.,phone,NY,660.29
1023,2024-09-29,2024,9,C562.0,online,FL,700.64
1054,2024-09-29,2024,9,C783.0,online,OR,404.04
1061,2024-09-29,2024,9,C3075.,store,AZ,359.0
1067,2024-09-29,2024,9,C1466.,phone,CA,319.72
1069,2024-09-29,2024,9,C2154.,online,OR,505.34
1083,2024-09-29,2024,9,C3341.,phone,CA,503.2
1089,2024-09-29,2024,9,C3082.,store,FL,410.35
1101,2024-09-29,2024,9,C1504.,online,AZ,446.52
1137,2024-09-29,2024,9,C837.0,phone,CA,429.84
1161,2024-09-29,2024,9,C4569.,online,OR,530.18
1167,2024-09-29,2024,9,C2353.,online,NY,524.48
1185,2024-09-29,2024,9,C2175.,online,OR,432.48
1188,2024-09-29,2024,9,C3470.,store,FL,197.88
1189,2024-09-29,2024,9,C3177.,phone,CA,332.49
1192,2024-09-29,2024,9,C2518.,store,AZ,176.44
1198,2024-09-29,2024,9,C1817.,online,TX,891.73
1201,2024-09-29,2024,9,C4679.,phone,OR,130.03
1258,2024-09-29,2024,9,C405.0,store,NY,234.6
1280,2024-09-29,2024,9,C2584.,store,WA,216.13
1289,2024-09-29,2024,9,C2176.,online,CA,518.9
1302,2024-09-29,2024,9,C1622.,phone,FL,276.21
1314,2024-09-29,2024,9,C2175.,online,TX,362.28
1326,2024-09-29,2024,9,C1222.,online,IL,167.18
1329,2024-09-29,2024,9,C3376.,online,AZ,300.22
1330,2024-09-29,2024,9,C1038.,phone,WA,497.11
1334,2024-09-29,2024,9,C4337.,online,TX,310.31
1335,2024-09-29,2024,9,C504.0,online,TX,239.28
1372,2024-09-29,2024,9,C618.0,phone,WA,421.14
1380,2024-09-29,2024,9,C4822.,phone,FL,449.74
1381,2024-09-29,2024,9,C4250.,online,NY,302.3
1389,2024-09-29,2024,9,C964.0,phone,FL,381.9
1439,2024-09-29,2024,9,C342.0,phone,NY,236.72
1444,2024-09-29,2024,9,C2637.,online,IL,337.42
1446,2024-09-29,2024,9,C2224.,online,TX,488.65
1448,2024-09-29,2024,9,C697.0,phone,TX,329.16
1449,2024-09-29,2024,9,C1659.,store,WA,368.28
1453,2024-09-29,2024,9,C1204.,store,AZ,298.87
1457,2024-09-29,2024,9,C4727.,store,WA,235.1
1461,2024-09-29,2024,9,C1711.,phone,TX,421.2
1471,2024-09-29,2024,9,C3835.,phone,FL,535.0
1494,2024-09-29,2024,9,C4544.,store,IL,489.32
1518,2024-09-29,2024,9,C169.0,phone,AZ,460.74
1522,2024-09-29,2024,9,C3522.,phone,WA,152.58
1526,2024-09-29,2024,9,C698.0,phone,NY,114.62
1590,2024-09-29,2024,9,C2409.,store,WA,483.04
1614,2024-09-29,2024,9,C2289.,phone,TX,398.17
1637,2024-09-29,2024,9,C4548.,phone,NY,244.17
1648,2024-09-29,2024,9,C2725.,online,CA,281.17
1650,2024-09-29,2024,9,C2813.,phone,OR,412.22
1664,2024-09-29,2024,9,C2893.,phone,WA,450.81
1688,2024-09-29,2024,9,C4325.,online,IL,42.19
1695,2024-09-29,2024,9,C3990.,store,AZ,366.52
1712,2024-09-29,2024,9,C104.0,store,AZ,219.08
1716,2024-09-29,2024,9,C3420.,store,NY,773.08
1736,2024-09-29,2024,9,C2154.,online,WA,191.23
1742,2024-09-29,2024,9,C1247.,phone,IL,267.49
1757,2024-09-29,2024,9,C3988.,store,FL,446.84
1762,2024-09-29,2024,9,C4090.,online,TX,369.64
1780,2024-09-29,2024,9,C3484.,store,NY,477.57
1784,2024-09-29,2024,9,C3120.,online,AZ,208.95
1805,2024-09-29,2024,9,C4463.,online,IL,158.1
1806,2024-09-29,2024,9,C2632.,store,CA,496.26
1809,2024-09-29,2024,9,C4770.,online,CA,271.29
1815,2024-09-29,2024,9,C3011.,online,OR,253.38
1819,2024-09-29,2024,9,C4260.,store,OR,603.28
1823,2024-09-29,2024,9,C4772.,store,AZ,268.08
1834,2024-09-29,2024,9,C3804.,phone,TX,170.75
1845,2024-09-29,2024,9,C4756.,store,WA,438.66
1851,2024-09-29,2024,9,C3188.,store,OR,243.51
1858,2024-09-29,2024,9,C474.0,online,CA,425.26
1873,2024-09-29,2024,9,C3484.,store,CA,476.8
1897,2024-09-29,2024,9,C776.0,store,NY,381.4
1928,2024-09-29,2024,9,C1080.,store,TX,397.17
1934,2024-09-29,2024,9,C2818.,store,IL,612.23
1957,2024-09-29,2024,9,C1610.,online,OR,326.43
2001,2024-09-29,2024,9,C198.0,phone,CA,119.82
2005,2024-09-29,2024,9,C2966.,online,TX,182.95
2006,2024-09-29,2024,9,C4415.,store,AZ,458.95
2010,2024-09-29,2024,9,C4773.,store,IL,253.11
2019,2024-09-29,2024,9,C1085.,phone,NY,547.47
2040,2024-09-29,2024,9,C4625.,store,AZ,210.31
2042,2024-09-29,2024,9,C2149.,phone,AZ,290.56
2048,2024-09-29,2024,9,C3058.,online,NY,750.27
2052,2024-09-29,2024,9,C2387.,online,FL,395.18
2053,2024-09-29,2024,9,C1242.,phone,WA,440.24
2055,2024-09-29,2024,9,C2901.,store,OR,342.08
2056,2024-09-29,2024,9,C4223.,phone,WA,335.16
2088,2024-09-29,2024,9,C4488.,online,IL,607.12
2118,2024-09-29,2024,9,C1961.,phone,TX,164.3
2143,2024-09-29,2024,9,C766.0,online,AZ,634.58
2153,2024-09-29,2024,9,C4952.,store,FL,565.29
2167,2024-09-29,2024,9,C400.0,phone,OR,368.61
2214,2024-09-29,2024,9,C2964.,store,FL,241.1
2236,2024-09-29,2024,9,C2498.,store,OR,601.56
2238,2024-09-29,2024,9,C3359.,phone,OR,660.02
2240,2024-09-29,2024,9,C1377.,phone,CA,211.56
2273,2024-09-29,2024,9,C4993.,phone,OR,324.43
2281,2024-09-29,2024,9,C268.0,store,OR,478.46
2289,2024-09-29,2024,9,C1719.,phone,FL,481.17
2298,2024-09-29,2024,9,C3673.,online,CA,344.93
2310,2024-09-29,2024,9,C2687.,online,TX,111.57
2318,2024-09-29,2024,9,C1255.,online,AZ,401.38
2324,2024-09-29,2024,9,C548.0,phone,OR,283.23
2342,2024-09-29,2024,9,C588.0,store,WA,618.47
2372,2024-09-29,2024,9,C4478.,online,CA,328.5
2373,2024-09-29,2024,9,C4350.,phone,FL,193.26
2470,2024-09-29,2024,9,C2143.,phone,WA,159.9
2481,2024-09-29,2024,9,C2071.,phone,NY,455.98
2501,2024-09-29,2024,9,C1543.,phone,CA,498.6
2503,2024-09-29,2024,9,C2457.,store,OR,305.41
2508,2024-09-29,2024,9,C1684.,online,NY,391.6
2543,2024-09-29,2024,9,C2961.,online,IL,487.69
2557,2024-09-29,2024,9,C1510.,phone,OR,472.89
2600,2024-09-29,2024,9,C709.0,store,IL,576.5
2602,2024-09-29,2024,9,C3799.,store,OR,207.85
2620,2024-09-29,2024,9,C523.0,online,FL,542.19
2625,2024-09-29,2024,9,C2053.,online,CA,210.64
2649,2024-09-29,2024,9,C2810.,store,IL,520.92
2664,2024-09-29,2024,9,C3458.,online,TX,464.76
2665,2024-09-29,2024,9,C4486.,phone,TX,559.61
2680,2024-09-29,2024,9,C3504.,online,CA,481.75
2692,2024-09-29,2024,9,C4099.,online,TX,504.53
2701,2024-09-29,2024,9,C2294.,phone,IL,228.08
2707,2024-09-29,2024,9,C1009.,phone,AZ,218.16
2722,2024-09-29,2024,9,C258.0,store,OR,366.76
2735,2024-09-29,2024,9,C3634.,online,FL,361.82
2755,2024-09-29,2024,9,C1945.,store,WA,312.23
2763,2024-09-29,2024,9,C1592.,online,IL,244.06
2765,2024-09-29,2024,9,C3992.,phone,IL,774.65
2768,2024-09-29,2024,9,C1195.,store,FL,316.0
